"Down","WeakUp","StrongUp","Neutral","Neutral","Neutral","Wet","Wet","?","Clear","Clear","Clear","Clear","Weak","Strong","DCVZFavor","Strong","None","Strong","Marked","LittleChange","LittleChange","Neutral","LittleChange","XNIL","Jun15_Jul1","D","CThruK","Stifling","Average","Average","CDEJ","N5GtLIGt_8","Stability","MoreUnstable","MoreUnstable","D","Stifling","Unfavorable","None","D","XNIL","XNIL","XNIL","Other","CloseToDryAd","Average","CloseToDryAd","NoMajor","MoistMDryL","DryLine","PosToNeg","None","SWQuad","LVorOther","LV"
"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Dry","Neutral","PC","Cloudy","PC","PC","None","None","StrongWest","None","Weak","Weak","None","IncCapDecIns","Increasing","StrongPos","Increasing","XNIL","May15_Jun14","B","AB","PartInhibit","Average","?","ABI","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","B","None","Moderate","Strong","B","SIG","SIG","SIG","LowMtsHighPl","ModerateOrLe","VeryMoist","CloseToDryAd","NoMajor","DryMMoistL","DryLine","PosToNeg","Other","AllElse","LVorOther","LV"
"WeakUp","?","WeakUp","WeakUp","WeakUp","Dry","Neutral","Neutral","Wet","Cloudy","PC","PC","PC","Weak","Strong","Westerly","Weak","None","Strong","Marked","IncCapDecIns","Increasing","Neutral","LittleChange","SIG","May15_Jun14","B","AB","PartInhibit","Average","Average","ABI","N5GtLIGt_8","Stability","LessUnstable","LessUnstable","B","TotalInhibit","Strong","Slight","B","SIG","SIG","SIG","HighEvrywher","Stable","Average","Steep","OtherRapid","Other","None","LittleChange","Moving","LV","LVorOther","DenvCyclone"
"Down","WeakUp","Down","Down","Down","Neutral","Dry","Neutral","Dry","PC","PC","PC","PC","Weak","Strong","Other","None","None","None","None","IncCapDecIns","Increasing","Neutral","Decreasing","XNIL","Aug20_Sep15","F","CThruK","PartInhibit","LessThanAve","MoreThanAve","F","N5GtLIGt_8","Instability","MoreUnstable","MoreUnstable","ACEFK","None","Moderate","Moderate","F","XNIL","SIG","SIG","HighEvrywher","ModerateOrLe","VeryMoist","ModerateOrLe","?","Other","Other","LittleChange","None","LV","LVorOther","LV"
"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Wet","Neutral","Dry","PC","Cloudy","Cloudy","Cloudy","?","None","StrongWest","None","Weak","None","None","IncCapDecIns","Increasing","StrongPos","Increasing","XNIL","Aug11_Aug20","B","AB","PartInhibit","Average","MoreThanAve","ABI","N1GtLIGt_4","Instability","Average","MoreUnstable","B","Stifling","Strong","None","B","SVR","SVR","SVR","LowSHighN","ModerateOrLe","Average","Steep","NoMajor","DryMMoistL","DryLine","SigNegative","Other","SWQuad","LVorOther","DenvCyclone"
"WeakUp","Neutral","Neutral","Neutral","Neutral","Neutral","Wet","Neutral","Neutral","Clear","Cloudy","Clear","Clear","Weak","Strong","Westerly","Strong","None","Weak","Some","DecCapIncIns","Decreasing","StrongPos","Increasing","SVR","Jul2_Jul15","A","AB","PartInhibit","Average","LessThanAve","ABI","LIGt0","Neutral","Average","MoreUnstable","ACEFK","PartInhibit","Strong","Slight","A","SVR","SVR","SVR","?","Steep","Average","Steep","StrongFront","Other","DenvCyclone","NegToPos","Moving","SWQuad","Westerly","SEQuad"
"WeakUp","Neutral","WeakUp","WeakUp","WeakUp","VeryWet","Wet","Wet","Wet","Clear","Clear","Clear","PC","None","None","Westerly","None","Weak","Weak","None","LittleChange","LittleChange","WeakPos","LittleChange","XNIL","Jul2_Jul15","A","AB","Stifling","Average","Average","ABI","N1GtLIGt_4","Neutral","Average","Average","ACEFK","PartInhibit","Unfavorable","None","?","SVR","SIG","SIG","LowEvrywhere","Steep","VeryMoist","CloseToDryAd","MarkedUpper","Other","E_W_N","SigNegative","Moving","SWQuad","LVorOther","SEQuad"
"Down","WeakUp","WeakUp","Neutral","Neutral","Neutral","Neutral","Dry","Dry","PC","Clear","Clear","Clear","Weak","Strong","DCVZFavor","Strong","None","Weak","Marked","IncCapDecIns","Increasing","WeakPos","LittleChange","XNIL","Jul16_Aug10","H","CThruK","PartInhibit","LessThanAve","Average","?","LILt_8","Stability","MoreUnstable","MoreUnstable","HI","PartInhibit","Unfavorable","None","H","XNIL","XNIL","XNIL","LowNHighS","ModerateOrLe","Average","CloseToDryAd","MarkedUpper","DryMMoistL","MovingFtorOt","LittleChange","None","NWQuad","Westerly","E_NE"
"WeakUp","WeakUp","StrongUp","StrongUp","StrongUp","Wet","Neutral","Neutral","VeryWet","PC","Clear","PC","Cloudy","Weak","Strong","DCVZFavor","Strong","Weak","Weak","Marked","LittleChange","LittleChange","Negative","Decreasing","SIG","Jun15_Jul1","D","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N1GtLIGt_4","Stability","MoreUnstable","MoreUnstable","D","Stifling","Strong","Moderate","?","XNIL","XNIL","SIG","LowMtsHighPl","Steep","Average","Steep","StrongFront","Other","DryLine","SigNegative","Other","SWQuad","Westerly","SEQuad"
"Down","WeakUp","WeakUp","WeakUp","WeakUp","Wet","Neutral","Neutral","Neutral","Clear","PC","Clear","Clear","Weak","Weak","Westerly","Weak","Weak","Weak","Some","IncCapDecIns","Increasing","StrongPos","Increasing","SIG","Jul16_Aug10","F","CThruK","PartInhibit","LessThanAve","LessThanAve","F","N5GtLIGt_8","?","MoreUnstable","MoreUnstable","ACEFK","None","Moderate","Strong","F","SIG","SIG","SIG","HighEvrywher","Stable","VeryMoist","ModerateOrLe","NoMajor","Other","None","LittleChange","None","LV","LVorOther","LV"
"WeakUp","Neutral","Neutral","WeakUp","WeakUp","Dry","VeryWet","Wet","Wet","PC","Cloudy","PC","Clear","None","Strong","Other","Weak","None","Weak","Some","LittleChange","LittleChange","WeakPos","Increasing","SVR","May15_Jun14","C","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N1GtLIGt_4","Neutral","Average","MoreUnstable","ACEFK","PartInhibit","Strong","Moderate","C","SIG","?","SVR","LowNHighS","Steep","Average","Steep","MarkedUpper","MoistMDryL","E_W_N","SigPositive","Other","NWQuad","LVorOther","LongAnticyc"
"WeakUp","Down","Neutral","Neutral","Neutral","Wet","Wet","Dry","Dry","PC","Clear","Clear","Clear","Strong","Strong","StrongWest","Strong","Weak","Strong","Marked","LittleChange","LittleChange","Negative","Decreasing","XNIL","Jun15_Jul1","C","CThruK","?","LessThanAve","LessThanAve","CDEJ","N5GtLIGt_8","Stability","Average","LessUnstable","ACEFK","PartInhibit","Strong","Strong","C","XNIL","XNIL","XNIL","LowMtsHighPl","CloseToDryAd","Dry","CloseToDryAd","MarkedUpper","MoistMDryL","E_W_N","PosToNeg","None","AllElse","Westerly","LV"
"Neutral","WeakUp","StrongUp","WeakUp","WeakUp","Wet","Wet","Wet","VeryWet","Clear","PC","PC","Cloudy","Strong","Strong","Other","None","None","None","None","IncCapDecIns","Increasing","Neutral","Increasing","SIG","Jul16_Aug10","E","CThruK","PartInhibit","?","MoreThanAve","CDEJ","N1GtLIGt_4","Neutral","LessUnstable","MoreUnstable","ACEFK","None","Weak","Slight","E","SIG","SIG","SIG","LowEvrywhere","CloseToDryAd","Average","ModerateOrLe","NoMajor","MoistMDryL","Other","LittleChange","QStationary","SWQuad","Westerly","LV"
"WeakUp","Neutral","Neutral","Neutral","Neutral","Neutral","Dry","Dry","Dry","Clear","PC","Clear","Clear","Weak","Strong","DCVZFavor","Strong","Weak","Weak","Marked","DecCapIncIns","Decreasing","Neutral","Decreasing","XNIL","Aug11_Aug20","C","CThruK","PartInhibit","Average","LessThanAve","CDEJ","N5GtLIGt_8","Stability","Average","?","ACEFK","None","Moderate","Strong","C","SIG","SIG","SIG","LowEvrywhere","CloseToDryAd","Dry","CloseToDryAd","NoMajor","Other","E_W_S","PosToNeg","Other","AllElse","Westerly","LV"
"Down","StronUp","Neutral","WeakUp","WeakUp","Neutral","Dry","Neutral","Neutral","Clear","PC","Clear","Clear","None","?","StrongWest","Strong","None","Weak","Some","DecCapIncIns","Decreasing","WeakPos","LittleChange","XNIL","Aug20_Sep15","C","CThruK","PartInhibit","Average","LessThanAve","CDEJ","LIGt0","Instability","Average","Average","ACEFK","PartInhibit","Weak","None","C","XNIL","XNIL","XNIL","LowEvrywhere","CloseToDryAd","Dry","Steep","MarkedUpper","Other","E_W_N","NegToPos","Other","AllElse","Westerly","LongAnticyc"
"Down","Down","Down","Down","Down","Wet","Neutral","Neutral","Dry","PC","PC","PC","PC","None","Weak","Other","Weak","Weak","Weak","None","IncCapDecIns","Increasing","Neutral","LittleChange","SIG","Aug11_Aug20","I","CThruK","None","Average","Average","ABI","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","HI","PartInhibit","Weak","None","I","XNIL","XNIL","?","LowSHighN","Stable","Average","CloseToDryAd","NoMajor","DryMMoistL","E_W_S","SigPositive","Moving","SWQuad","LVorOther","DenvCyclone"
"Down","StronUp","Neutral","Neutral","Neutral","Dry","Neutral","Dry","Dry","PC","Clear","Clear","Clear","Strong","Strong","Westerly","Strong","None","Weak","Some","IncCapDecIns","Increasing","Neutral","?","SIG","Jul16_Aug10","A","AB","None","LessThanAve","Average","ABI","LILt_8","Stability","Average","Average","ACEFK","PartInhibit","Strong","Moderate","A","SVR","SVR","SVR","LowSHighN","ModerateOrLe","Average","Steep","StrongFront","Other","E_W_S","SigNegative","Moving","SWQuad","LVorOther","DenvCyclone"
"Neutral","Neutral","Down","Down","Down","Neutral","VeryWet","VeryWet","Wet","PC","PC","PC","Clear","Weak","Strong","Westerly","Strong","Weak","Strong","Some","LittleChange","LittleChange","Negative","LittleChange","SVR","Jul2_Jul15","C","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","LIGt0","Instability","Average","Average","ACEFK","None","Unfavorable","None","C","XNIL","XNIL","SVR","LowNHighS","CloseToDryAd","Dry","ModerateOrLe","?","Other","E_W_N","SigPositive","Moving","AllElse","LVorOther","LongAnticyc"
"Neutral","Neutral","Neutral","Neutral","Neutral","Dry","Dry","Wet","Wet","PC","Clear","PC","PC","Strong","Strong","StrongWest","Weak","None","Strong","Marked","DecCapIncIns","Decreasing","Negative","Decreasing","SIG","May15_Jun14","J","?","TotalInhibit","MoreThanAve","MoreThanAve","CDEJ","LILt_8","Stability","MoreUnstable","Average","GJ","None","Moderate","Strong","J","XNIL","XNIL","SIG","LowMtsHighPl","CloseToDryAd","VeryMoist","Steep","NoMajor","DryMMoistL","Other","LittleChange","None","LV","LVorOther","LongAnticyc"
"WeakUp","WeakUp","Neutral","Neutral","Neutral","VeryWet","Neutral","Wet","Wet","Clear","Clear","Clear","Clear","None","Weak","StrongWest","Strong","Weak","Weak","Some","LittleChange","LittleChange","Neutral","LittleChange","SIG","May15_Jun14","C","CThruK","None","Average","Average","CDEJ","N1GtLIGt_4","Instability","MoreUnstable","MoreUnstable","ACEFK","Stifling","Weak","Slight","C","SVR","SVR","SVR","LowMtsHighPl","Steep","Dry","Steep","OtherRapid","DryMMoistL","E_W_N","NegToPos","None","NWQuad","Westerly","?"
"WeakUp","Neutral","Neutral","Neutral","Neutral","Neutral","Wet","Neutral","Neutral","Clear","Clear","Clear","Clear","Weak","Strong","Westerly","Strong","Weak","Strong","Marked","LittleChange","LittleChange","?","Decreasing","SVR","May15_Jun14","K","CThruK","PartInhibit","Average","Average","K","N1GtLIGt_4","Instability","Average","LessUnstable","ACEFK","PartInhibit","Weak","Moderate","K","XNIL","XNIL","SVR","Other","Steep","Dry","ModerateOrLe","NoMajor","DryMMoistL","DryLine","SigNegative","QStationary","AllElse","Westerly","WidespdDnsl"
"Down","Down","Down","Down","Down","Neutral","Neutral","Dry","Dry","Clear","PC","PC","PC","Weak","Weak","Other","None","Weak","None","None","IncCapDecIns","Increasing","Neutral","LittleChange","SIG","Jul16_Aug10","B","AB","None","LessThanAve","MoreThanAve","ABI","N1GtLIGt_4","Stability","Average","Average","B","?","Moderate","Slight","B","SVR","SVR","SVR","LowEvrywhere","Stable","Average","Steep","NoMajor","DryMMoistL","DenvCyclone","PosToNeg","Other","AllElse","LVorOther","SEQuad"
"Neutral","WeakUp","Down","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","PC","Clear","Clear","Clear","None","None","StrongWest","None","None","None","None","LittleChange","LittleChange","Negative","Decreasing","XNIL","Jul2_Jul15","I","CThruK","TotalInhibit","MoreThanAve","MoreThanAve","ABI","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","HI","None","Strong","Strong","I","XNIL","XNIL","XNIL","?","ModerateOrLe","Dry","Steep","NoMajor","DryMMoistL","E_W_S","PosToNeg","QStationary","SWQuad","LVorOther","E_NE"
"Down","Down","Down","Down","Down","Dry","Wet","Wet","Dry","Clear","PC","Clear","Clear","Strong","Strong","StrongWest","Strong","None","Strong","Some","LittleChange","LittleChange","Negative","Decreasing","SVR","Aug20_Sep15","E","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","?","Instability","Average","LessUnstable","ACEFK","PartInhibit","Moderate","Slight","E","XNIL","XNIL","SVR","LowAtStation","CloseToDryAd","Average","ModerateOrLe","NoMajor","MoistMDryL","DryLine","LittleChange","Other","SWQuad","Westerly","LongAnticyc"
"Neutral","Neutral","WeakUp","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","PC","PC","Cloudy","Clear","None","Weak","DCVZFavor","None","Strong","Strong","Some","LittleChange","LittleChange","Negative","Decreasing","XNIL","May15_Jun14","C","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N1GtLIGt_4","Neutral","Average","?","ACEFK","None","Strong","Moderate","C","SVR","SVR","SVR","LowNHighS","Steep","Dry","Steep","OtherRapid","Other","E_W_N","SigPositive","None","NWQuad","Westerly","LongAnticyc"
"Neutral","WeakUp","WeakUp","Neutral","Neutral","Neutral","Neutral","Neutral","VeryWet","Clear","Clear","Clear","Clear","Strong","Strong","DCVZFavor","Weak","Weak","Weak","Marked","LittleChange","LittleChange","WeakPos","Increasing","SIG","Jun15_Jul1","C","?","PartInhibit","Average","Average","CDEJ","LIGt0","Neutral","LessUnstable","Average","ACEFK","None","Strong","Strong","C","SIG","SIG","SIG","LowMtsHighPl","Steep","Dry","Steep","OtherRapid","MoistMDryL","E_W_S","NegToPos","Other","NWQuad","Westerly","WidespdDnsl"
"Down","StronUp","Neutral","WeakUp","WeakUp","Wet","Wet","Wet","VeryWet","Clear","PC","Clear","Clear","Strong","Strong","Westerly","Strong","Weak","Strong","Marked","LittleChange","LittleChange","WeakPos","Increasing","SIG","Aug20_Sep15","E","CThruK","PartInhibit","Average","Average","CDEJ","N5GtLIGt_8","Stability","MoreUnstable","MoreUnstable","ACEFK","Stifling","Strong","Slight","E","XNIL","?","SIG","HighEvrywher","CloseToDryAd","Average","ModerateOrLe","NoMajor","MoistMDryL","MovingFtorOt","NegToPos","None","SWQuad","LVorOther","WidespdDnsl"
"Neutral","Neutral","Neutral","Neutral","Neutral","Wet","Neutral","Neutral","Neutral","PC","Cloudy","Cloudy","Cloudy","None","None","StrongWest","None","None","None","None","IncCapDecIns","Increasing","WeakPos","LittleChange","XNIL","Jul16_Aug10","C","CThruK","PartInhibit","Average","MoreThanAve","CDEJ","N1GtLIGt_4","Neutral","Average","Average","ACEFK","PartInhibit","Moderate","Moderate","C","XNIL","XNIL","XNIL","LowEvrywhere","Steep","Dry","ModerateOrLe","MarkedUpper","MoistMDryL","E_W_S","LittleChange","None","AllElse","Westerly","?"
"Down","Down","Neutral","Down","Down","Dry","Neutral","VeryWet","VeryWet","PC","PC","PC","PC","Weak","Strong","Westerly","Strong","Weak","Strong","Some","LittleChange","LittleChange","Neutral","Decreasing","SIG","Jun15_Jul1","C","CThruK","PartInhibit","Average","Average","CDEJ","N1GtLIGt_4","Instability","MoreUnstable","LessUnstable","ACEFK","Stifling","Moderate","None","C","XNIL","XNIL","SIG","LowEvrywhere","ModerateOrLe","Dry","Steep","NoMajor","MoistMDryL","Other","?","None","NWQuad","Westerly","LongAnticyc"
"Down","?","Neutral","Down","Down","Wet","VeryWet","Wet","Neutral","Cloudy","PC","Cloudy","PC","None","None","StrongWest","None","None","None","None","IncCapDecIns","Increasing","Neutral","LittleChange","XNIL","Jul2_Jul15","J","CThruK","PartInhibit","Average","MoreThanAve","CDEJ","N5GtLIGt_8","Stability","LessUnstable","LessUnstable","GJ","None","Moderate","Slight","J","SIG","SIG","SIG","LowAtStation","ModerateOrLe","Dry","CloseToDryAd","NoMajor","DryMMoistL","None","LittleChange","Other","LV","LVorOther","SEQuad"
"StrongUp","WeakUp","Down","Neutral","Neutral","Dry","Dry","Neutral","Neutral","PC","Cloudy","Cloudy","Cloudy","Strong","Strong","?","Strong","None","Weak","Marked","LittleChange","LittleChange","WeakPos","LittleChange","SVR","Jul16_Aug10","B","AB","Stifling","Average","Average","ABI","LIGt0","Stability","LessUnstable","LessUnstable","B","PartInhibit","Moderate","Moderate","B","SIG","SIG","SVR","LowSHighN","ModerateOrLe","Dry","ModerateOrLe","NoMajor","DryMMoistL","None","PosToNeg","Moving","SWQuad","Westerly","DenvCyclone"
"WeakUp","Down","Neutral","Neutral","Neutral","Dry","Wet","Neutral","Neutral","Clear","PC","Clear","Clear","?","None","Other","None","None","None","None","LittleChange","LittleChange","WeakPos","LittleChange","XNIL","May15_Jun14","K","CThruK","TotalInhibit","MoreThanAve","MoreThanAve","K","LILt_8","Instability","MoreUnstable","MoreUnstable","ACEFK","PartInhibit","Moderate","None","K","XNIL","XNIL","XNIL","LowNHighS","Steep","Dry","ModerateOrLe","StrongFront","Other","MovingFtorOt","SigPositive","None","AllElse","Westerly","LongAnticyc"
"Down","Neutral","StrongUp","WeakUp","WeakUp","Wet","Wet","VeryWet","VeryWet","Cloudy","Cloudy","Cloudy","Cloudy","Strong","Strong","Other","Weak","Weak","Weak","None","DecCapIncIns","Decreasing","WeakPos","Decreasing","XNIL","Aug20_Sep15","B","AB","PartInhibit","LessThanAve","LessThanAve","ABI","N5GtLIGt_8","Instability","?","Average","B","None","Weak","Moderate","B","XNIL","XNIL","XNIL","Other","ModerateOrLe","Dry","CloseToDryAd","NoMajor","DryMMoistL","DenvCyclone","SigNegative","Moving","NWQuad","LVorOther","DenvCyclone"
"Neutral","Neutral","Down","Down","Down","Neutral","Wet","Neutral","Neutral","Clear","PC","Clear","Clear","None","Weak","Other","None","None","None","None","?","Increasing","StrongPos","Increasing","SIG","Aug11_Aug20","J","CThruK","PartInhibit","MoreThanAve","MoreThanAve","CDEJ","N1GtLIGt_4","Neutral","LessUnstable","LessUnstable","GJ","Stifling","Unfavorable","None","J","XNIL","XNIL","SIG","LowAtStation","ModerateOrLe","Dry","Steep","NoMajor","DryMMoistL","E_W_N","LittleChange","None","LV","LVorOther","LV"
"StrongUp","Down","Down","Down","Down","Neutral","Dry","Neutral","Dry","Clear","Clear","Clear","Clear","Strong","Strong","StrongWest","Strong","Weak","Strong","Marked","IncCapDecIns","Increasing","Negative","LittleChange","SIG","Aug20_Sep15","K","CThruK","Stifling","Average","MoreThanAve","K","N1GtLIGt_4","Neutral","Average","Average","ACEFK","PartInhibit","Moderate","Strong","K","SVR","SVR","SVR","HighEvrywher","Stable","Average","ModerateOrLe","StrongFront","DryMMoistL","MovingFtorOt","SigNegative","QStationary","AllElse","Westerly","SEQuad"
"Neutral","Down","StrongUp","Neutral","Neutral","Neutral","Neutral","Wet","Wet","Clear","PC","Clear","Clear","Weak","Strong","StrongWest","Strong","None","Weak","Marked","IncCapDecIns","Increasing","WeakPos","Increasing","SIG","May15_Jun14","A","AB","PartInhibit","LessThanAve","MoreThanAve","ABI","LIGt0","Neutral","LessUnstable","MoreUnstable","ACEFK","PartInhibit","Moderate","Moderate","A","SIG","SIG","SIG","Other","Stable","Average","Steep","StrongFront","DryMMoistL","DenvCyclone","SigNegative","Other","AllElse","Westerly","?"
"Down","Neutral","StrongUp","Neutral","Neutral","Neutral","Wet","Neutral","Neutral","?","Clear","PC","Clear","Strong","Strong","StrongWest","Strong","None","Weak","Marked","IncCapDecIns","Increasing","Negative","LittleChange","SIG","Jun15_Jul1","H","CThruK","PartInhibit","Average","MoreThanAve","H","N5GtLIGt_8","Stability","Average","Average","HI","PartInhibit","Strong","None","H","XNIL","XNIL","SIG","LowMtsHighPl","Stable","VeryMoist","ModerateOrLe","MarkedUpper","Other","E_W_S","NegToPos","None","AllElse","LVorOther","E_NE"
"Neutral","Down","WeakUp","Neutral","Neutral","Neutral","Neutral","Dry","Dry","Clear","PC","Clear","Clear","Strong","Strong","DCVZFavor","Weak","Weak","None","Marked","LittleChange","LittleChange","WeakPos","Increasing","SVR","Aug20_Sep15","I","CThruK","PartInhibit","MoreThanAve","MoreThanAve","ABI","N5GtLIGt_8","?","Average","MoreUnstable","HI","PartInhibit","Strong","Moderate","I","SIG","SIG","SVR","LowSHighN","CloseToDryAd","Dry","ModerateOrLe","NoMajor","MoistMDryL","E_W_S","SigNegative","QStationary","AllElse","Westerly","WidespdDnsl"
"Neutral","Neutral","WeakUp","Neutral","Neutral","Neutral","VeryWet","VeryWet","VeryWet","Clear","Clear","Clear","Clear","None","Weak","Other","Weak","Strong","Strong","None","DecCapIncIns","Decreasing","WeakPos","LittleChange","?","May15_Jun14","D","CThruK","PartInhibit","MoreThanAve","MoreThanAve","CDEJ","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","D","None","Unfavorable","None","D","SIG","SIG","SIG","LowAtStation","Steep","Dry","ModerateOrLe","StrongFront","DryMMoistL","DryLine","SigNegative","None","SWQuad","Westerly","DenvCyclone"
"WeakUp","Neutral","Neutral","Neutral","Neutral","VeryWet","Wet","VeryWet","VeryWet","PC","Cloudy","Cloudy","Cloudy","Strong","Strong","DCVZFavor","Weak","None","Strong","?","IncCapDecIns","Increasing","WeakPos","Increasing","SIG","Jul16_Aug10","E","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","ACEFK","PartInhibit","Weak","Slight","E","XNIL","XNIL","SIG","LowNHighS","Steep","Average","ModerateOrLe","NoMajor","MoistMDryL","None","LittleChange","Other","AllElse","Westerly","LV"
"Neutral","StronUp","StrongUp","StrongUp","StrongUp","Dry","?","Neutral","VeryWet","PC","PC","PC","Cloudy","Weak","Strong","Other","None","None","None","Marked","IncCapDecIns","Increasing","Negative","Decreasing","SIG","Jul16_Aug10","F","CThruK","None","LessThanAve","Average","F","N5GtLIGt_8","Stability","LessUnstable","LessUnstable","ACEFK","TotalInhibit","Weak","None","F","XNIL","XNIL","SIG","HighEvrywher","ModerateOrLe","VeryMoist","ModerateOrLe","NoMajor","Other","None","LittleChange","None","LV","LVorOther","LV"
"WeakUp","Neutral","Neutral","Neutral","Neutral","Dry","VeryWet","Wet","VeryWet","Clear","Clear","Clear","PC","None","None","Other","None","?","Weak","None","LittleChange","LittleChange","Negative","Increasing","XNIL","Jun15_Jul1","G","CThruK","PartInhibit","Average","Average","G","LIGt0","Stability","LessUnstable","Average","GJ","None","Weak","Moderate","G","SIG","SIG","SIG","LowAtStation","CloseToDryAd","Average","CloseToDryAd","MarkedUpper","MoistMDryL","Other","SigPositive","None","AllElse","Westerly","E_NE"
"WeakUp","Down","Neutral","Down","Down","?","Neutral","VeryWet","Wet","Cloudy","Clear","Cloudy","Cloudy","Strong","Strong","StrongWest","Strong","None","Strong","Marked","IncCapDecIns","Increasing","Negative","LittleChange","SIG","Aug20_Sep15","D","CThruK","TotalInhibit","MoreThanAve","MoreThanAve","CDEJ","N5GtLIGt_8","Instability","MoreUnstable","Average","D","PartInhibit","Weak","None","D","XNIL","XNIL","SIG","LowSHighN","Steep","Average","ModerateOrLe","OtherRapid","Other","DryLine","LittleChange","Other","AllElse","LVorOther","SEQuad"
"Down","Neutral","Neutral","Neutral","Neutral","Dry","Dry","Dry","Dry","PC","Clear","PC","PC","Weak","Strong","Other","Strong","?","Weak","None","DecCapIncIns","Decreasing","Neutral","LittleChange","XNIL","Aug20_Sep15","G","CThruK","PartInhibit","LessThanAve","LessThanAve","G","N1GtLIGt_4","Stability","Average","Average","GJ","PartInhibit","Moderate","None","G","XNIL","XNIL","XNIL","LowEvrywhere","Steep","Dry","CloseToDryAd","NoMajor","Other","DenvCyclone","LittleChange","None","SWQuad","Westerly","WidespdDnsl"
"Down","Neutral","Neutral","Neutral","Neutral","Neutral","VeryWet","Neutral","Wet","PC","PC","Clear","Clear","None","Weak","StrongWest","Weak","None","None","Some","LittleChange","LittleChange","Negative","Decreasing","SIG","May15_Jun14","B","AB","PartInhibit","Average","Average","ABI","N1GtLIGt_4","Instability","LessUnstable","LessUnstable","B","PartInhibit","Weak","None","B","XNIL","XNIL","SIG","LowMtsHighPl","Stable","Average","?","NoMajor","Other","DenvCyclone","LittleChange","QStationary","SWQuad","LVorOther","LV"
"Down","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","PC","Clear","PC","PC","None","None","Westerly","None","None","Weak","None","LittleChange","LittleChange","Neutral","LittleChange","XNIL","Aug20_Sep15","I","CThruK","PartInhibit","Average","Average","ABI","N1GtLIGt_4","Stability","?","Average","HI","PartInhibit","Strong","Strong","I","SIG","SIG","SIG","LowSHighN","Steep","Average","Steep","StrongFront","DryMMoistL","E_W_S","SigNegative","QStationary","NWQuad","Westerly","SEQuad"
"Neutral","Down","StrongUp","StrongUp","StrongUp","Wet","Dry","Wet","Wet","PC","Clear","Clear","Cloudy","Strong","Strong","DCVZFavor","None","Weak","None","Marked","LittleChange","LittleChange","StrongPos","Increasing","XNIL","Jul16_Aug10","C","CThruK","PartInhibit","Average","Average","CDEJ","LILt_8","Stability","?","MoreUnstable","ACEFK","None","Weak","Strong","C","SVR","SVR","SVR","LowMtsHighPl","Stable","Average","Steep","NoMajor","MoistMDryL","E_W_N","SigNegative","Other","NWQuad","LVorOther","LongAnticyc"
"Neutral","Neutral","WeakUp","Neutral","Neutral","Dry","Neutral","Dry","Neutral","PC","Clear","Clear","Clear","Strong","Strong","Westerly","Strong","Weak","Strong","Marked","LittleChange","LittleChange","StrongPos","Increasing","XNIL","Aug11_Aug20","G","CThruK","PartInhibit","Average","Average","G","N5GtLIGt_8","Instability","MoreUnstable","MoreUnstable","GJ","PartInhibit","Weak","None","G","SVR","?","SVR","LowEvrywhere","CloseToDryAd","Average","CloseToDryAd","StrongFront","Other","DryLine","PosToNeg","None","SWQuad","Westerly","LV"
"StrongUp","Neutral","Neutral","StrongUp","StrongUp","Neutral","Neutral","Neutral","Wet","Clear","Clear","Clear","Cloudy","None","None","StrongWest","None","Strong","Weak","None","IncCapDecIns","Increasing","Negative","LittleChange","XNIL","Jul16_Aug10","F","CThruK","?","Average","MoreThanAve","F","N1GtLIGt_4","Instability","Average","Average","ACEFK","PartInhibit","Weak","None","F","XNIL","XNIL","XNIL","HighEvrywher","Steep","VeryMoist","ModerateOrLe","StrongFront","Other","None","LittleChange","None","AllElse","LVorOther","LV"
"WeakUp","WeakUp","Neutral","WeakUp","WeakUp","Dry","Dry","Neutral","Wet","Clear","PC","PC","PC","Weak","Strong","DCVZFavor","Weak","None","None","Marked","LittleChange","LittleChange","Neutral","Increasing","SIG","?","B","AB","None","LessThanAve","LessThanAve","ABI","LILt_8","Stability","MoreUnstable","MoreUnstable","B","Stifling","Strong","None","B","XNIL","XNIL","SIG","LowEvrywhere","ModerateOrLe","Dry","ModerateOrLe","NoMajor","DryMMoistL","None","LittleChange","Moving","SWQuad","LVorOther","LV"
